fips5,county_name,state_alpha,state_name,year,short_desc,domain_desc,croplandArea_ha,croplandArea_acres
01079,LAWRENCE,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,46398.21934439498,114650
01079,LAWRENCE,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,48886.68555240793,120799
01079,LAWRENCE,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,51519.62768110077,127305
01081,LEE,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,9621.205989477943,23774
01081,LEE,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,8703.358963982193,21506
01081,LEE,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5626.467017401861,13903
01081,LEE,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,4927.154997976528,12175
01081,LEE,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,3634.5609065155804,8981
01081,LEE,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,6855.928773775799,16941
01083,LIMESTONE,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,77352.48887090247,191138
01083,LIMESTONE,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,57588.021044111694,142300
01083,LIMESTONE,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,60688.789963577496,149962
01083,LIMESTONE,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,59110.88628085795,146063
01083,LIMESTONE,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,61152.569809793604,151108
01083,LIMESTONE,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,60711.8575475516,150019
01085,LOWNDES,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,26297.45042492918,64981
01085,LOWNDES,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,22711.857547551597,56121
01085,LOWNDES,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,17076.08255766896,42195
01085,LOWNDES,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,16203.966005665721,40040
01085,LOWNDES,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,18804.127883447996,46465
01085,LOWNDES,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,18067.179279643868,44644
01087,MACON,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,18530.959125859976,45790
01087,MACON,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,16305.544314042898,40291
01087,MACON,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,14097.126669364628,34834
01087,MACON,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,8141.238365034399,20117
01087,MACON,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,16516.794819910967,40813
01087,MACON,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,14362.201537838931,35489
01089,MADISON,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,70766.08660461352,174863
01089,MADISON,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,57046.539862403886,140962
01089,MADISON,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,49692.43221367867,122790
01089,MADISON,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,50730.47349251315,125355
01089,MADISON,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,53229.05706191825,131529
01089,MADISON,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,56293.808174828,139102
01091,MARENGO,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,27835.289356535814,68781
01091,MARENGO,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,26301.09267503035,64990
01091,MARENGO,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,14817.887494941318,36615
01091,MARENGO,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,13286.118980169971,32830
01091,MARENGO,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,11348.846620801294,28043
01091,MARENGO,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,19302.711452853095,47697
01093,MARION,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,19691.6228247673,48658
01093,MARION,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,17390.530149736947,42972
01093,MARION,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,12249.29178470255,30268
01093,MARION,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,8821.934439498178,21799
01093,MARION,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,8219.344394981788,20310
01093,MARION,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,11552.40793201133,28546
01095,MARSHALL,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,36616.754350465395,90480
01095,MARSHALL,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,31630.51396195872,78159
01095,MARSHALL,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,24886.280857952246,61494
01095,MARSHALL,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,18911.371914204774,46730
01095,MARSHALL,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,18168.352893565356,44894
01095,MARSHALL,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,21537.838931606635,53220
01097,MOBILE,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,26303.92553622015,64997
01097,MOBILE,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,21161.877782274383,52291
01097,MOBILE,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,17869.283690813434,44155
01097,MOBILE,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,14811.817078106029,36600
01097,MOBILE,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,15238.769728854713,37655
01097,MOBILE,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,16038.445973290165,39631
01099,MONROE,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,23633.751517604207,58399
01099,MONROE,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,21473.49251315257,53061
01099,MONROE,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,18564.54876568191,45873
01099,MONROE,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,21812.221772561716,53898
01099,MONROE,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,17022.25819506273,42062
01099,MONROE,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,18089.437474706596,44699
01101,MONTGOMERY,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,41733.30635370295,103123
01101,MONTGOMERY,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,35000,86485
01101,MONTGOMERY,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,24192.229866450827,59779
01101,MONTGOMERY,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,24752.73168757588,61164
01101,MONTGOMERY,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,23048.563334682312,56953
01101,MONTGOMERY,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,16879.401052205583,41709
01103,MORGAN,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,40276.40631323351,99523
01103,MORGAN,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,30037.231889923107,74222
01103,MORGAN,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,29459.32820720356,72794
01103,MORGAN,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,21300.283286118978,52633
01103,MORGAN,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,18569.405099150143,45885
01103,MORGAN,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,22897.61230271145,56580
01105,PERRY,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,26232.699312019424,64821
01105,PERRY,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,21555.645487656817,53264
01105,PERRY,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,16075.677863213274,39723
01105,PERRY,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,15979.360582760015,39485
01105,PERRY,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,16685.147713476326,41229
01105,PERRY,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,23101.173613921488,57083
01107,PICKENS,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,19313.23350870093,47723
01107,PICKENS,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,15141.238365034398,37414
01107,PICKENS,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,11556.859571023877,28557
01107,PICKENS,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,9950.2225819506275,24587
01107,PICKENS,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,10974.099554836099,27117
01107,PICKENS,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,16143.261837312828,39890
01109,PIKE,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,32487.252124645893,80276
01109,PIKE,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,24825.171995143664,61343
01109,PIKE,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,21444.759206798866,52990
01109,PIKE,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,14251.315256980979,35215
01109,PIKE,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,16426.952650748684,40591
01109,PIKE,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,14264.670174018616,35248
01111,RANDOLPH,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,17655.200323755565,43626
01111,RANDOLPH,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,13067.179279643868,32289
01111,RANDOLPH,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,8059.085390530149,19914
01111,RANDOLPH,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5845.81141238365,14445
01111,RANDOLPH,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,7981.7887494941315,19723
01111,RANDOLPH,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,8149.736948603804,20138
01113,RUSSELL,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,13872.521246458922,34279
01113,RUSSELL,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,11355.32173209227,28059
01113,RUSSELL,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,9845.406717927965,24328
01113,RUSSELL,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,11908.539053014973,29426
01113,RUSSELL,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,12606.63698907325,31151
01113,RUSSELL,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,7094.293808174828,17530
01115,SAINT CLAIR,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,15983.407527316875,39495
01115,SAINT CLAIR,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,12753.541076487252,31514
01115,SAINT CLAIR,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,8488.870902468636,20976
01115,SAINT CLAIR,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5511.938486442736,13620
01115,SAINT CLAIR,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,5837.312828814245,14424
01115,SAINT CLAIR,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,9251.315256980979,22860
01117,SHELBY,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,16874.140024281667,41696
01117,SHELBY,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,12433.832456495345,30724
01117,SHELBY,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,8526.912181303116,21070
01117,SHELBY,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,7558.478348846621,18677
01117,SHELBY,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,10613.51679481991,26226
01117,SHELBY,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,7248.077701335492,17910
01119,SUMTER,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,25522.46054229057,63066
01119,SUMTER,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,18290.16592472683,45195
01119,SUMTER,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,14466.612707405908,35747
01119,SUMTER,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,13460.137596114933,33260
01119,SUMTER,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,12590.044516390126,31110
01119,SUMTER,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,12630.109267503034,31209
01121,TALLADEGA,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,25571.023876972886,63186
01121,TALLADEGA,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,21439.093484419263,52976
01121,TALLADEGA,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,19673.006879805747,48612
01121,TALLADEGA,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,16071.630918656414,39713
01121,TALLADEGA,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,12134.358559287737,29984
01121,TALLADEGA,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,16250.910562525292,40156
01123,TALLAPOOSA,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,12036.01780655605,29741
01123,TALLAPOOSA,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,8398.624038850667,20753
01123,TALLAPOOSA,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5309.995953055443,13121
01123,TALLAPOOSA,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,3414.811817078106,8438
01123,TALLAPOOSA,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,3456.0906515580737,8540
01123,TALLAPOOSA,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,5093.889113719142,12587
01125,TUSCALOOSA,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,18489.680291380006,45688
01125,TUSCALOOSA,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,14879.80574666127,36768
01125,TUSCALOOSA,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,15457.709429380817,38196
01125,TUSCALOOSA,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,10237.960339943342,25298
01125,TUSCALOOSA,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,9506.677458518818,23491
01125,TUSCALOOSA,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,11344.39498178875,28032
01127,WALKER,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,12350.870093079724,30519
01127,WALKER,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,11065.15580736544,27342
01127,WALKER,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,8452.448401456899,20886
01127,WALKER,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5314.042897612302,13131
01127,WALKER,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,6456.495346013759,15954
01127,WALKER,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,6140.833670578713,15174
01129,WASHINGTON,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,11208.417644678268,27696
01129,WASHINGTON,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,8152.569809793606,20145
01129,WASHINGTON,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,7677.458518818292,18971
01129,WASHINGTON,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5112.909753136382,12634
01129,WASHINGTON,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,9027.11452853096,22306
01129,WASHINGTON,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,5899.6357749898825,14578
01131,WILCOX,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,16049.777418049372,39659
01131,WILCOX,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,13958.721165520032,34492
01131,WILCOX,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,13502.225819506273,33364
01131,WILCOX,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,9031.16147308782,22316
01131,WILCOX,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,10874.544718737352,26871
01131,WILCOX,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,10384.864427357345,25661
01133,WINSTON,AL,ALABAMA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,12192.634560906516,30128
01133,WINSTON,AL,ALABAMA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,12015.378389316065,29690
01133,WINSTON,AL,ALABAMA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,8306.758397409954,20526
01133,WINSTON,AL,ALABAMA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5446.782679077296,13459
01133,WINSTON,AL,ALABAMA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,4813.84055038446,11895
01133,WINSTON,AL,ALABAMA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,3827.6001618777823,9458
02,FAIRBANKS NORTH STAR,AK,ALASKA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,27723.998381222176,68506
02,ANCHORAGE,AK,ALASKA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,7258.599757183326,17936
02,KENAI PENINSULA,AK,ALASKA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,3070.8215297450424,7588
02,FAIRBANKS NORTH STAR,AK,ALASKA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,28107.648725212464,69454
02,ANCHORAGE,AK,ALASKA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,8897.612302711452,21986
02,KENAI PENINSULA,AK,ALASKA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,2534.601375961149,6263
02,JUNEAU,AK,ALASKA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,21.448806151355726,53
02,ALEUTIAN ISLANDS,AK,ALASKA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,151.76042088223392,375
02,FAIRBANKS NORTH STAR,AK,ALASKA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,25747.065965196274,63621
02,ANCHORAGE,AK,ALASKA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,6899.231080534197,17048
02,KENAI PENINSULA,AK,ALASKA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,2125.8599757183324,5253
02,JUNEAU,AK,ALASKA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,16.592472683124242,41
02,ALEUTIAN ISLANDS,AK,ALASKA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,111.2909753136382,275
02,FAIRBANKS NORTH STAR,AK,ALASKA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,24845.81141238365,61394
02,ANCHORAGE,AK,ALASKA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,6939.7005261027925,17148
02,KENAI PENINSULA,AK,ALASKA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1804.5325779036827,4459
02,JUNEAU,AK,ALASKA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,31.97086199919061,79
02,ALEUTIAN ISLANDS,AK,ALASKA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,418.4540671792796,1034
02,FAIRBANKS NORTH STAR,AK,ALASKA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,25587.211655200324,63226
02,ANCHORAGE,AK,ALASKA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,6307.163091865641,15585
02,KENAI PENINSULA,AK,ALASKA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,1536.220153783893,3796
02,JUNEAU,AK,ALASKA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,20.63941723998381,51
02,ALEUTIAN ISLANDS,AK,ALASKA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,434.6418454067179,1074
02,FAIRBANKS NORTH STAR,AK,ALASKA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,20654.79562929988,51038
02,ANCHORAGE,AK,ALASKA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,6432.213678672602,15894
02,KENAI PENINSULA,AK,ALASKA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1192.6345609065156,2947
02,JUNEAU,AK,ALASKA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,37.23188992310805,92
02,ALEUTIAN ISLANDS,AK,ALASKA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1107.6487252124646,2737
04001,APACHE,AZ,ARIZONA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,6832.051800890327,16882
04001,APACHE,AZ,ARIZONA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,9596.924322136787,23714
04001,APACHE,AZ,ARIZONA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,11110.886280857952,27455
04001,APACHE,AZ,ARIZONA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,10711.048158640226,26467
04001,APACHE,AZ,ARIZONA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,12284.095507891541,30354
04001,APACHE,AZ,ARIZONA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,15186.564144071226,37526
04003,COCHISE,AZ,ARIZONA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,50057.06191825172,123691
04003,COCHISE,AZ,ARIZONA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,53169.566976932416,131382
04003,COCHISE,AZ,ARIZONA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,57125.05058680696,141156
04003,COCHISE,AZ,ARIZONA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,49903.27802509105,123311
04003,COCHISE,AZ,ARIZONA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,61859.57102387697,152855
04003,COCHISE,AZ,ARIZONA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,58238.36503439903,143907
04005,COCONINO,AZ,ARIZONA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,8289.35653581546,20483
04005,COCONINO,AZ,ARIZONA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,3367.8672602185347,8322
04005,COCONINO,AZ,ARIZONA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,2798.0574666127072,6914
04005,COCONINO,AZ,ARIZONA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,5044.921084581141,12466
04007,GILA,AZ,ARIZONA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,3469.8502630513963,8574
04007,GILA,AZ,ARIZONA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,2603.804127883448,6434
04007,GILA,AZ,ARIZONA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,1512.7478753541077,3738
04007,GILA,AZ,ARIZONA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1140.428976123027,2818
04007,GILA,AZ,ARIZONA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,935.6535815459328,2312
04007,GILA,AZ,ARIZONA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1040.0647511129098,2570
04009,GRAHAM,AZ,ARIZONA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,15375.961149332254,37994
04009,GRAHAM,AZ,ARIZONA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,14265.884257385673,35251
04009,GRAHAM,AZ,ARIZONA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,16875.354107648724,41699
04009,GRAHAM,AZ,ARIZONA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,21193.0392553622,52368
04009,GRAHAM,AZ,ARIZONA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,15989.88263860785,39511
04011,GREENLEE,AZ,ARIZONA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,3377.175232699312,8345
04011,GREENLEE,AZ,ARIZONA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,2445.9732901659245,6044
04011,GREENLEE,AZ,ARIZONA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,2706.191825171995,6687
04011,GREENLEE,AZ,ARIZONA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,2114.9332254148117,5226
04011,GREENLEE,AZ,ARIZONA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,2004.8563334682315,4954
04011,GREENLEE,AZ,ARIZONA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1885.4714690408741,4659
04012,LAPAZ,AZ,ARIZONA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,39759.20679886686,98245
04012,LAPAZ,AZ,ARIZONA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,49904.492108458115,123314
04012,LAPAZ,AZ,ARIZONA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,48563.739376770536,120001
04012,LAPAZ,AZ,ARIZONA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,41539.45770942938,102644
04012,LAPAZ,AZ,ARIZONA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,40387.69728854715,99798
04013,MARICOPA,AZ,ARIZONA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,144329.82598138406,356639
04013,MARICOPA,AZ,ARIZONA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,116708.6199919061,288387
04013,MARICOPA,AZ,ARIZONA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,108172.8045325779,267295
04013,MARICOPA,AZ,ARIZONA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,90031.97086199919,222469
04013,MARICOPA,AZ,ARIZONA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,104082.15297450425,257187
